,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
960,demarcus cousins,couside01,2021,1637,771,-0.645911295,3.085278793,2.439367498,-3.285686371,0.611558161,-2.67412821,-1.219878107,2.791629231,1.571751124,1.726368299,1.524704631,0.201663668,-0.752325767,2.881516671,2.129190904,1.442989826,1.0,0.570549618314188,0.5474994727194974,0.1835910322272069,46.52
961,demarcus cousins,couside01,2022,1619,775,0.429605508,2.892494686,3.322100194,2.145599801,-2.009868811,0.13573099,0.733133122,2.037063753,2.770196875,2.237431334,1.679820259,0.557611075,1.509113945,1.492035379,3.001149324,1.723775126,1.0,0.6176198907586985,0.615557078100961,0.20277949923977956,51.31
963,robert covington,covinro01,2015,3946,1956,0.610048941,-0.759945774,-0.149896834,2.598211214,1.971314296,4.569525509,1.228340553,-0.236949024,0.99139153,3.771161394,3.771161394,0.0,0.79505005,0.134223094,0.929273144,0.961461465,1.0,0.5057753646585988,0.5145418822780103,0.26036521107374355,44.77
964,robert covington,covinro01,2016,3978,1903,-0.673051685,1.571310326,0.898258641,-1.039937822,2.530521554,1.490583732,-0.679481034,1.914163483,1.23468245,3.936566831,3.936566831,0.0,-0.212536482,1.770466126,1.557929644,1.712262289,1.0,0.5397116534199511,0.5283579414633653,0.26657555413166917,46.72
965,robert covington,covinro01,2017,4446,2119,-1.593453508,3.331045957,1.73759245,-1.79890414,4.365508909,2.566604768,-1.662518518,3.753779532,2.091261014,5.290169939,5.290169939,0.0,-1.292073097,3.848364965,2.556291867,1.053554595,1.0,0.5936054868379679,0.5770015165591001,0.3173981861891292,51.83
966,robert covington,covinro01,2018,5947,2813,0.51596658,2.51320386,3.02917044,3.103537973,6.021517427,9.1250554,1.066398347,3.334451798,4.400850145,10.36348137,9.907442482,0.456038887,1.891226013,3.939435764,5.830661776,0.877084798,1.0,0.770363323181514,0.7081589807494967,0.5078816732960595,68.14
967,robert covington,covinro01,2019,2533,1203,-0.292146268,3.437632062,3.145485795,-1.522671942,1.948548829,0.425876887,-0.588962675,3.344973606,2.756010931,3.375306758,3.375306758,0.0,-0.099199348,4.292296199,4.193096851,0.152571921,1.0,0.6819638933493846,0.6147514835399139,0.24550237986807835,54.76
968,robert covington,covinro01,2020,5405,2516,-0.47189635,2.141262001,1.669365651,0.547042037,0.907464568,1.454506605,-0.285745533,2.019235599,1.733490066,5.82266973,4.792850291,1.029819439,0.590750713,3.152820651,3.743571364,0.543088553,1.0,0.6576974986928122,0.5566843399362793,0.33739152159795077,53.97
969,robert covington,covinro01,2021,5114,2471,-1.356068039,2.621166652,1.265098613,5.093691883,1.623637452,6.717329335,-0.137370161,2.624215423,2.486845263,6.641466916,5.590438667,1.051028249,0.600322369,3.166615125,3.766937494,-0.16928536,1.0,0.6589588548307275,0.5994660433773563,0.36813423182653987,56.39
970,robert covington,covinro01,2022,4030,1940,-1.058656866,2.617168675,1.558511809,0.773658112,1.742661077,2.51631919,-0.728693314,2.641103454,1.912410141,4.628683417,4.628683417,0.0,0.071575966,2.83465901,2.906234977,0.422497154,1.0,0.6124962012917365,0.5668448931770175,0.29256189117777426,51.54
972,allen crabbe,crabbal01,2015,1471,722,-0.760789589,-0.973288683,-1.734078273,-3.304971597,0.520131802,-2.784839795,-1.337087037,-0.750440052,-2.087527089,0.250762331,0.122785754,0.127976577,-1.149174797,-0.791522976,-1.940697773,-0.050982037,1.0,0.35084789349430684,0.3396955630360284,0.1281876582764313,29.1
973,allen crabbe,crabbal01,2016,4976,2407,1.167360347,-0.950089438,0.21727091,-0.827227656,-1.337844986,-2.165072641,0.795584232,-1.077948018,-0.282363786,3.05477338,2.300953068,0.753820312,0.242597767,-1.123025133,-0.880427366,0.127976121,1.0,0.40808366962494164,0.4422075804737483,0.23346757451342876,37.72
974,allen crabbe,crabbal01,2017,4858,2346,-0.200859697,-1.772504416,-1.973364113,-3.214905036,-1.062121294,-4.27702633,-0.851101948,-1.720572208,-2.571674156,0.211525538,0.090382579,0.121142959,-1.001829284,-1.447988869,-2.449818154,0.094722171,1.0,0.32336443271102433,0.3122017110990632,0.1267144664065485,27.0
975,allen crabbe,crabbal01,2018,4622,2197,0.964326541,0.139028139,1.10335468,0.682769802,0.047634912,0.730404714,0.988288784,0.152158082,1.140446866,4.385720569,4.385720569,0.0,1.051411639,-0.239550956,0.811860683,0.565995664,1.0,0.49943717650548664,0.5230064700401388,0.283439563255684,45.43
976,allen crabbe,crabbal01,2019,2422,1133,-2.521498646,0.180579663,-2.340918984,-2.123914793,1.963845712,-0.160069081,-2.589412528,0.562959069,-2.026453459,0.418546004,0.418546004,0.0,-2.525984208,0.037788947,-2.488195261,0.071918206,1.0,0.3212927503455715,0.3431638259976896,0.13448729502204093,28.28
977,allen crabbe,crabbal01,2020,1445,653,-2.270831737,-4.038677489,-6.309509226,-5.949789983,-1.217981902,-7.167771885,-3.170559494,-3.636210155,-6.806769649,-1.325944657,-1.325944657,0.0,-2.74881265,-4.30881108,-7.05762373,-0.616913998,1.0,0.07462474643830658,0.07169816091758402,0.06898832677375127,7.21
980,torrey craig,craigto01,2020,2950,1447,-0.656320684,-0.750951676,-1.40727236,-0.401477188,-3.919634553,-4.321111741,-0.666200702,-1.456056385,-2.122257086,0.441361066,0.771017184,-0.329656118,-0.676788756,-1.136219493,-1.813008249,-0.619869851,1.0,0.35774086057293186,0.3377233081978322,0.1353439135496885,29.46
981,torrey craig,craigto01,2021,2215,1069,-0.715242841,-0.054588437,-0.769831278,0.404254091,-3.148727429,-2.744473338,-0.559381432,-0.740650157,-1.300031589,0.801852806,0.679080485,0.122772321,-0.194844328,-1.0080528,-1.202897129,-0.559416607,1.0,0.3906760281005594,0.3844160336405241,0.14887900293703757,32.79
982,torrey craig,craigto01,2022,3486,1665,-1.860537565,0.36600412,-1.494533445,-3.092087561,-1.351583131,-4.443670692,-2.236995899,0.043519053,-2.193476847,0.471482289,0.54529754,-0.073815251,-2.339384083,-0.258498064,-2.597882147,-0.092264259,1.0,0.31537160606943737,0.3336788644794113,0.1364748505463622,27.75
994,jae crowder,crowdja01,2014,2725,1335,-0.508887409,1.901635478,1.392748069,2.438974703,7.049343102,9.488317805,0.0526219,3.082900626,3.135522526,4.026103711,3.596526541,0.42957717,0.456201098,1.671563293,2.127764392,0.003523705,1.0,0.5704726119949127,0.6363032728876155,0.2699373223493386,52.0
995,jae crowder,crowdja01,2015,3563,1747,1.574300071,0.076601131,1.650901202,2.012061189,1.087653007,3.099714196,1.772914587,0.279020552,2.051935139,4.307981306,4.080254008,0.227727299,1.424502458,0.352143706,1.776646164,0.476851985,1.0,0.5515184620341912,0.5747682699730134,0.28052075054277237,49.25
996,jae crowder,crowdja01,2016,5239,2505,0.749414228,0.311119925,1.060534153,0.43515653,0.981100737,1.416257268,0.725139588,0.429041972,1.15418156,5.034441419,4.843229558,0.191211861,1.181770115,1.319983033,2.501753149,0.750443133,1.0,0.590661364439294,0.5237864389152482,0.3077965559906273,49.49
997,jae crowder,crowdja01,2017,5962,2931,1.002085196,0.329245744,1.33133094,3.777433602,2.443056802,6.220490404,1.616645776,0.797311108,2.413956884,7.804251409,6.139019625,1.665231784,1.980254241,0.673845444,2.654099685,0.382237241,1.0,0.5988853723633156,0.5953268418067075,0.41179235295569083,55.08
998,jae crowder,crowdja01,2018,5019,2413,-1.353427794,-0.143518934,-1.496946729,-3.081762816,-0.990377582,-4.072140397,-1.821238157,-0.332121983,-2.15336014,0.729572953,0.904764168,-0.175191215,-1.136766408,0.120941433,-1.015824975,0.308405091,1.0,0.4007746028187913,0.3359570210100107,0.14616517023934678,31.28
999,jae crowder,crowdja01,2019,4908,2296,-0.049177483,0.87794644,0.828768957,-0.504374272,-0.356432011,-0.860806283,-0.14993839,0.611935727,0.461997337,3.78576218,3.513227156,0.272535024,0.426095215,0.681195274,1.107290488,0.33843971,1.0,0.5153851404113556,0.48447852642867884,0.2609134148790112,44.02
1000,jae crowder,crowdja01,2020,5362,2535,0.76816306,-0.120116736,0.648046323,-1.222863276,-2.412803203,-3.635666479,0.377076157,-0.622063248,-0.244987091,3.329566729,2.114700148,1.214866581,1.197061161,-0.075855908,1.121205253,0.207957264,1.0,0.516136290654909,0.4443301365899937,0.24378501629937374,42.11
1001,jae crowder,crowdja01,2021,4906,2377,0.53480748,2.512586201,3.047393681,0.151548622,4.275179859,4.42672848,0.455957565,2.98960173,3.445559296,7.654542075,4.550157669,3.104384406,1.219845271,2.45567333,3.675518601,0.352728953,1.0,0.7848286293786233,0.7846916523993348,0.4874056064126649,71.04
1002,jae crowder,crowdja01,2022,4723,2269,-0.677162349,1.910497335,1.233334986,0.950416462,-0.013257675,0.937158787,-0.400414711,1.579044142,1.178629431,4.546936802,4.237048359,0.309888443,0.024656107,2.131329541,2.155985648,0.628818097,1.0,0.6291956646037133,0.5776922690904254,0.31844187945596514,53.22
1019,seth curry,curryse01,2016,1461,692,0.883510734,-2.740583659,-1.857072925,-0.426701621,-1.015999344,-1.442700966,0.679318195,-2.515113618,-1.835795423,0.322896279,0.322896279,0.0,-0.447212236,-3.067093064,-3.5143053,0.038952658,1.0,0.2659010275455585,0.353990957193295,0.13089601279806998,26.52
1020,seth curry,curryse01,2017,3957,2029,1.026838285,0.454566716,1.481405002,1.042688312,1.210571805,2.253260117,1.143214518,0.630862002,1.77407652,4.629249836,4.629249836,0.0,1.079916176,1.006252686,2.086168862,-1.132173645,1.0,0.5682271919328256,0.5589891725645898,0.29258315805006285,49.59
1021,seth curry,curryse01,2019,3580,1725,-0.145321087,0.100653683,-0.044667404,-0.991536931,2.316221665,1.324684734,-0.375472556,0.558132132,0.182659576,2.602177333,1.648571907,0.953605426,-0.242509535,-0.07946296,-0.321972496,-0.710367741,1.0,0.43823031684564706,0.4686154311734981,0.2164743198205311,39.42
1022,seth curry,curryse01,2020,3699,1749,2.686572454,-2.904037254,-0.217464801,2.412212693,-0.696188403,1.71602429,2.72548282,-2.626029377,0.099453443,2.538779438,2.189695593,0.349083845,2.593951014,-2.501917106,0.092033907,-0.514068117,1.0,0.46057931163255655,0.4638903026807762,0.21409397075679176,40.02
1023,seth curry,curryse01,2021,4229,2019,1.479003905,-2.016887226,-0.537883321,5.384731347,-1.73947721,3.645254138,2.36728462,-2.119502245,0.247782375,3.102354723,1.603581077,1.498773646,1.532379476,-1.463487655,0.068891821,-0.932258204,1.0,0.4593300498925824,0.4723136392500674,0.23525407239733342,40.82
1024,seth curry,curryse01,2022,4566,2267,1.357412335,-1.134852495,0.22255984,0.936480149,-0.421021196,0.515458953,1.324663822,-1.052646318,0.272017505,3.456124351,3.180022062,0.276102289,1.483158589,-0.440752771,1.042405819,-0.735573852,1.0,0.5118825203583239,0.47368990923352905,0.24853677212717812,43.17
1039,troy daniels,danietr01,2017,2489,1251,1.557591777,-1.550186612,0.007405165,-0.413687545,1.215224609,0.801537064,1.263691969,-1.083394386,0.180297583,1.883603769,1.697649989,0.18595378,1.23689872,-1.588856735,-0.351958015,0.278965216,1.0,0.4366116312336427,0.46848129778667297,0.18949462419664242,38.68
1040,troy daniels,danietr01,2018,3433,1622,-0.387941397,-3.671291267,-4.059232663,-1.162961799,-3.891757201,-5.054719,-0.516219339,-3.886792897,-4.403012235,-1.36570994,-1.36570994,0.0,-0.563617394,-3.761671454,-4.325288848,-0.161786912,1.0,0.2221223155372775,0.20820327462696492,0.0674952921208124,17.82
1041,troy daniels,danietr01,2019,1624,760,-0.92128413,-1.637621074,-2.558905204,-1.248815658,-0.942869894,-2.191685551,-0.986345569,-1.526318799,-2.512664369,0.092194282,0.092194282,0.0,-1.340784431,-1.823359132,-3.164143564,0.184847216,1.0,0.28480354392146867,0.3155527720827908,0.1222340330499766,25.57
1042,troy daniels,danietr01,2020,1201,562,-0.461330182,-2.319670011,-2.781000193,-3.027858364,1.492201024,-1.53565734,-1.057419775,-1.71076788,-2.768187655,-0.000891064,-0.130083068,0.129192004,-1.018300326,-2.591896186,-3.610196512,-0.311623888,1.0,0.31286952565622667,0.36125047027300533,0.14248684016773727,28.84
1048,anthony davis,davisan02,2014,4610,2358,1.144708154,2.539155108,3.683863261,1.203007794,0.424147483,1.627155277,1.210109966,2.284343543,3.49445351,7.517069392,7.517069392,0.0,1.657155606,2.274553174,3.93170878,0.059619409,1.0,0.7346389365090245,0.7223549584837149,0.4411107403505906,65.67
1049,anthony davis,davisan02,2015,5116,2627,3.639814979,4.440792951,8.080607929,3.834080166,4.316504744,8.15058491,3.840856691,4.708205134,8.549061825,15.16301555,14.52595491,0.637060637,4.356446626,4.731154488,9.087601114,-0.059946736,1.0,0.9461802181831169,0.9437285535237743,0.6880858692200416,88.07
1050,anthony davis,davisan02,2016,4434,2164,0.78763478,2.507584915,3.295219695,-1.747042811,0.449625755,-1.297417057,0.307322345,2.280605087,2.587927432,5.925508444,5.925508444,0.0,0.80288781,2.101566082,2.904453892,0.531332751,1.0,0.6124000543261544,0.6052063202010374,0.34125272292941544,54.19
1051,anthony davis,davisan02,2017,5582,2708,0.664418194,3.890133442,4.554551637,-0.136457847,5.508031797,5.37157395,0.581632221,4.449178164,5.030810385,10.80842731,10.80842731,0.0,0.996587349,3.822936391,4.819523739,0.531888178,1.0,0.8589357871812806,0.8927199645251097,0.6295052347919409,81.42
1052,anthony davis,davisan02,2018,6612,3085,1.365189463,3.788953759,5.154143222,0.655409399,3.731064531,4.38647393,1.259732435,4.00413267,5.263865105,12.81229307,11.42556453,1.386728543,2.816365178,3.89101738,6.707382558,1.217603945,1.0,0.8994597464764288,0.8328848740751013,0.6598077301582104,81.46
1053,anthony davis,davisan02,2019,3998,1850,4.205512058,3.412802459,7.618314517,2.598544921,1.550564376,4.149109296,4.105122105,3.275084908,7.380207013,9.609615264,9.609615264,0.0,4.307410969,3.020674403,7.328085372,0.511792659,1.0,0.8511976095555807,0.8773513650052753,0.4795768773781204,76.81
1054,anthony davis,davisan02,2020,6113,2900,3.888903807,4.652472943,8.541376749,-0.802319162,2.158291329,1.355972167,3.083301264,4.34730326,7.430604524,15.49317006,9.303934083,6.189235978,2.7846476,4.661157821,7.445805421,1.125995351,1.0,0.8575524019992513,0.8802133501330829,0.7004819113720377,82.68
1055,anthony davis,davisan02,2021,2691,1306,0.607166012,2.797438014,3.404604026,2.11117864,2.017586337,4.128764977,0.986732528,2.724063729,3.710796257,4.316941219,4.006836132,0.310105087,0.865827443,3.500479579,4.366307022,0.217868932,1.0,0.6913141671148817,0.6689720462034301,0.2808571610895379,58.03
1056,anthony davis,davisan02,2022,2977,1404,0.500104724,2.607800727,3.107905451,-3.773397093,2.640485745,-1.132911348,-0.33533752,2.790039871,2.454702351,3.734707536,3.734707536,0.0,0.205791901,2.350891138,2.556683038,0.173571882,1.0,0.7123519237517417,0.7171688454009969,0.31079580935384765,61.38
1060,ed davis,davised01,2014,1895,981,-1.3548703,1.521792954,0.166922654,-0.738970526,3.88776894,3.148798414,-1.302797157,2.075845355,0.773048198,1.755741707,1.677074566,0.078667141,-1.733291129,1.334085973,-0.399205156,-0.562408411,1.0,0.4774672369784756,0.5523568075304255,0.2031632807862956,43.7
1061,ed davis,davised01,2015,3663,1840,1.122901199,0.661896822,1.784798021,1.101206823,-1.317871672,-0.216664849,1.207631462,0.36950531,1.577136772,4.021977666,4.021977666,0.0,0.399544764,-0.000124981,0.399419783,-0.948985526,1.0,0.4771726910839695,0.5478053141028072,0.26978240510243795,45.18
1062,ed davis,davised01,2016,3826,1889,1.083919225,1.270480095,2.354399319,-1.109958783,0.759244121,-0.350714662,0.670489154,1.249485621,1.919974774,4.457916388,4.622170136,-0.164253747,0.299955614,1.044727312,1.344682925,-0.779678797,1.0,0.5282001169395442,0.5672744752479122,0.286150240797305,48.23
1063,ed davis,davised01,2017,1617,789,-2.314163639,-2.955404759,-5.269568398,-3.285538733,-2.314535212,-5.600073946,-2.661586334,-2.977642725,-5.63922906,-1.161543939,-1.161543939,0.0,-2.877646567,-2.070645323,-4.94829189,-0.12725603,1.0,0.18849121312679917,0.1380007170463875,0.07516094646671392,14.12
1064,ed davis,davised01,2018,3099,1542,-1.089357849,1.199251207,0.109893358,1.77621775,1.489912314,3.266130064,-0.551629189,1.301775671,0.750146482,2.71531587,2.93687448,-0.221558611,-1.246844619,1.670805312,0.423960693,-1.434790364,1.0,0.4784974644828389,0.5008420045294211,0.2207222402068592,42.24
1065,ed davis,davised01,2019,3125,1487,-0.636608281,0.422198931,-0.21440935,-0.948254504,5.392075962,4.443821458,-0.747163493,1.469129107,0.721965614,2.616817004,2.45011332,0.166703684,-1.229012776,1.626528151,0.397515375,-0.939598841,1.0,0.5724838642392888,0.5990899957125781,0.26042878033102046,50.44
1073,terence davis,daviste02,2022,1148,536,1.170805485,-0.325783766,0.845021719,4.455896468,2.43369247,6.889588938,1.956561068,0.280470612,2.237031681,1.37942734,1.37942734,0.0,1.715150066,-0.414391058,1.300759008,1.146672392,1.0,0.5784119058537678,0.64380753118366,0.18762119526001542,50.52
1083,dewayne dedmon,dedmode01,2015,1684,845,-3.174954863,0.505116433,-2.669838431,-2.795363036,5.7480757,2.952712664,-3.241148703,1.676289025,-1.564859678,0.5113155,0.5113155,0.0,-3.703921761,0.782650209,-2.921271551,0.071130182,1.0,0.29791432025992837,0.3693769168844674,0.13797043563652303,28.47
1084,dewayne dedmon,dedmode01,2016,1434,705,-0.800591039,1.343483498,0.542892459,-1.729148988,-0.313799097,-2.042948085,-1.024454829,1.089795794,0.065340966,1.015862264,1.015862264,0.0,-1.686799931,0.577861402,-1.108938529,0.309676037,1.0,0.4748977490393785,0.5543437388477636,0.1882970898429104,43.3
1085,dewayne dedmon,dedmode01,2017,2851,1427,-1.400260705,3.409507976,2.00924727,-2.219895784,4.537462385,2.317566601,-1.693167983,3.763519193,2.07035121,3.508942943,3.527896903,-0.01895396,-1.802888797,3.694329017,1.891440221,-0.146703589,1.0,0.6134868331492005,0.6333954945255852,0.2755718996012454,53.65
1086,dewayne dedmon,dedmode01,2018,3200,1542,-1.821418913,1.034963528,-0.786455384,-0.067118165,0.884546739,0.817428574,-1.522958882,1.11102808,-0.411930802,1.840296146,1.840296146,0.0,-1.290316624,0.500848156,-0.789468468,0.046955432,1.0,0.4129938350776847,0.43484969978701393,0.18786858819243712,36.49
1087,dewayne dedmon,dedmode01,2019,3482,1609,-1.310900239,1.531958757,0.221058518,0.948753082,-0.976645522,-0.02789244,-0.891659562,1.146982037,0.255322475,2.466204847,2.466204847,0.0,-0.431952084,1.191371267,0.759419183,-0.037171255,1.0,0.5959275199694771,0.5672901937625646,0.25364288612612207,49.96
1088,dewayne dedmon,dedmode01,2020,1617,774,-5.949752344,3.679718633,-2.270033711,-1.454412904,0.980224545,-0.474188359,-5.359593063,3.372404651,-1.987188412,0.298772611,0.298772611,0.0,-4.692368945,2.635313274,-2.057055671,0.261442268,1.0,0.3790232963205549,0.3799329800966765,0.14298928721889317,32.04
1090,dewayne dedmon,dedmode01,2022,2464,1203,-2.528256353,0.961983769,-1.566272584,-0.62003924,-0.472541157,-1.092580396,-2.313661519,0.653960097,-1.659701422,0.66233585,0.768358002,-0.106022152,-2.474716444,0.438375109,-2.036341336,-0.129874263,1.0,0.34568483931108823,0.3639910227115723,0.1436406735636354,30.2
1095,sam dekker,dekkesa01,2019,1683,788,-1.581509794,-2.000867849,-3.582377643,0.0554869,-0.940985228,-0.885498328,-1.339908091,-1.842995293,-3.182903384,-0.174591029,-0.174591029,0.0,-1.112675579,-2.326061317,-3.438736896,-0.704999875,1.0,0.2699803795913554,0.2774910889769271,0.11221726253640887,23.34
